Item_Type,Brand_Code,Model_Code,Compatible_Models,Part_Cat_Code,Var_Code,Product_ID,Barcode,Product_Name,Category,Brand,Description,Requires_Serial,Original_Cost,Opening_Stock,Current_Stock,Average_Cost,Sale_Price,Wholesale_Price,Reorder_Level,Warranty_Period,Shelf_Location,Status,Images,Stock_View
Accessories,RM,NOTE10/4G,No,CV,,RM-NOTE10/4G-CV,RM-NOTE10/4G-CV,RM NOTE10/4G - NO CV,COVER,Xiaomi,,,3000,6,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/RM-NOTE10-4G-CV.Images.094650.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,A15,No,CV,,OP-A15-CV,OP-A15-CV,OP A15 - NO CV,COVER,OPPO,,,3000,49,48,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-A15-CV.Images.094953.jpg,🛒 အရောင်းပါး
Accessories,OP,C35,No,CV,,OP-C35-CV,OP-C35-CV,OP C35 - NO CV,COVER,REALME,,,3000,3,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-C35-CV.Images.095114.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,A76,No,CV,,OP-A76-CV,OP-A76-CV,OP A76 - NO CV,COVER,OPPO,,,3000,3,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-A76-CV.Images.095220.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,SS,A03SBP,No,CV,,SS-A03SBP-CV,SS-A03SBP-CV,SS A03SBP - NO CV,COVER,SAMSUNG,,,3000,33,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/SS-A03SBP-CV.Images.095700.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,C20,No,CV,,OP-C20-CV,OP-C20-CV,OP C20 - NO CV,COVER,REALME,,,3000,3,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-C20-CV.Images.095804.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,VV,V21E/4G,No,CV,,VV-V21E/4G-CV,VV-V21E/4G-CV,VV V21E/4G - NO CV,COVER,Vivo,,,3000,2,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/VV-V21E-4G-CV.Images.095920.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,VV,Y83,No,CV,,VV-Y83-CV,VV-Y83-CV,VV Y83 - NO CV,COVER,Vivo,,,3000,3,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/VV-Y83-CV.Images.100035.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,A1K,No,CV,,OP-A1K-CV,OP-A1K-CV,OP A1K - NO CV,COVER,OPPO,,,3000,7,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-A1K-CV.Images.100152.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,VV,VS1,No,CV,,VV-VS1-CV,VV-VS1-CV,VV VS1 - NO CV,COVER,Vivo,,,3000,5,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/VV-VS1-CV.Images.100247.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,VV,V20,No,CV,,VV-V20-CV,VV-V20-CV,VV V20 - NO CV,COVER,Vivo,,,3000,4,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/VV-V20-CV.Images.100346.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,9A,No,CV,,RM-9A-CV,RM-9A-CV,RM 9A - NO CV,COVER,Xiaomi,,,3000,5,4,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/RM-9A-CV.Images.100513.jpg,🛒 အရောင်းပါး
Accessories,RM,9SE,No,CV,,RM-9SE-CV,RM-9SE-CV,RM 9SE - NO CV,COVER,Xiaomi,,,3000,6,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/RM-9SE-CV.Images.100622.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,8/8PRO,No,CV,,OP-8/8PRO-CV,OP-8/8PRO-CV,OP 8/8PRO - NO CV,COVER,REALME,,,3000,15,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/OP-8-8PRO-CV.Images.101021.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX RM,A1,No,SG,BLK,SPX RM-A1-SG-BLK,SPX RM-A1-SG-BLK,SPX RM A1 - NO SG (BLK),Screen Guard,Super X,,,1850,3,2,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,SPX RM,NT5,No,SG,BLK,SPX RM-NT5-SG-BLK,SPX RM-NT5-SG-BLK,SPX RM NT5 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,11ULTRA,No,CV,,RM-11ULTRA-CV,RM-11ULTRA-CV,RM 11ULTRA - NO CV,COVER,Xiaomi,,,3000,2,,3000,6000,5000,2,1 Month Warranty ,Sin4,Active (ရောင်းမည်),Products_Images/RM-11ULTRA-CV.Images.102300.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX RM,NT14,No,SG,BLK,SPX RM-14-SG-BLK,SPX RM-NT14-SG-BLK,SPX RM NT14 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX RM,15C,No,SG,BLK,SPX RM-15C-SG,SPX RM-15C-SG (BLK),SPX RM 15C - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX RM,NT8,No,SG,BLK,SPX RM-NT8-SG-BLK,SPX RM-NT8-SG-BLK,SPX RM NT8 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX RM,A3,No,SG,BLK,SPX RM-A3-SG-BLK,SPX RM-A3-SG-BLK,SPX RM A3 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,A38,No,SG,BLK,HDP OP-A38-SG-BLK,HDP OP-A38-SG-BLK,HDP OP A38 - NO SG (BLK),Screen Guard,HD PLUS,,,850,2,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,A92,No,SG,BLK,HDP OP-A92-SG-BLK,HDP OP-A92-SG-BLK,HDP OP A92 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,A11K,No,SG,BLK,HDP OP-A11K-SG-BLK,HDP OP-A11K-SG-BLK,HDP OP A11K - NO SG (BLK),Screen Guard,HD PLUS,,,850,2,1,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,HDP OP,RENO8T,No,SG,BLK,HDP OP-RENO8T-SG-BLK,HDP OP-RENO8T-SG-BLK,HDP OP RENO8T - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,F21PRO,No,SG,BLK,HDP OP-F21PRO-SG-BLK,HDP OP-F21PRO-SG-BLK,HDP OP F21PRO - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,A52,No,SG,BLK,HDP OP-A52-SG-BLK,HDP OP-A52-SG-BLK,HDP OP A52 - NO SG (BLK),Screen Guard,HD PLUS,,,850,2,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,F19PRO,No,SG,BLK,HDP OP-F19PRO-SG-BLK,HDP OP-F19PRO-SG-BLK,HDP OP F19PRO - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,NEO7,No,SG,BLK,HDP OP-NEO7-SG-BLK,HDP OP-NEO7-SG-BLK,HDP OP NEO7 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,C15,No,SG,BLK,HDP OP-C15-SG-BLK,HDP OP-C15-SG-BLK,HDP OP C15 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP OP,C55,No,SG,BLK,HDP OP-C55-SG-BLK,HDP OP-C55-SG-BLK,HDP OP C55 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,2,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,TMP OP,8i,No,SG,BLK,TMP OP-8i-SG-BLK,TMP OP-8i-SG-BLK,TMP OP 8I - NO SG (BLK),Screen Guard,TEMPERED GLASS,,,1600,3,,1600,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,TMP OP,7i,No,SG,BLK,TMP OP-7i-SG-BLK,TMP OP-7i-SG-BLK,TMP OP 7I - NO SG (BLK),Screen Guard,TEMPERED GLASS,,,1600,2,,1600,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,TMP OP,A3S,No,SG,BLK,TMP OP-A3S-SG-BLK,TMP OP-A3S-SG-BLK,TMP OP A3S - NO SG (BLK),Screen Guard,TEMPERED GLASS,,,1600,3,,1600,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX OP,A17,No,SG,BLK,SPX OP-A17-SG-BLK,SPX OP-A17-SG-BLK,SPX OP A17 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX OP,A5S,No,SG,BLK,SPX OP-A5S-SG-BLK,SPX OP-A5S-SG-BLK,SPX OP A5S - NO SG (BLK),Screen Guard,Super X,,,1850,3,2,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,SPX OP,A77,No,SG,BLK,SPX OP-A77-SG-BLK,SPX OP-A77-SG-BLK,SPX OP A77 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX OP,A33,No,SG,BLK,SPX OP-A33-SG-BLK,SPX OP-A33-SG-BLK,SPX OP A33 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX OP,A73,No,SG,BLK,SPX OP-A73-SG-BLK,SPX OP-A73-SG-BLK,SPX OP A73 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX OP,A5(20),No,SG,BLK,SPX OP-A5(20)-SG-BLK,SPX OP-A5(20)-SG-BLK,SPX OP A5(20) - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y19,No,SG,BLK,HDP VV-Y19-SG-BLK,HDP VV-Y19-SG-BLK,HDP VV Y19 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y53(OLD),No,SG,BLK,HDP VV-Y53(OLD)-SG-BLK,HDP VV-Y53(OLD)-SG-BLK,HDP VV Y53(OLD) - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y51(OLD),No,SG,BLK,HDP VV-Y51(OLD)-SG-BLK,HDP VV-Y51(OLD)-SG-BLK,HDP VV Y51(OLD) - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y55(NEW),No,SG,BLK,HDP VV-Y55(NEW)-SG-BLK,HDP VV-Y55(NEW)-SG-BLK,HDP VV Y55(NEW) - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y55(OLD),No,SG,BLK,HDP VV-Y55(OLD)-SG-BLK,HDP VV-Y55(OLD)-SG-BLK,HDP VV Y55(OLD) - NO SG (BLK),Screen Guard,HD PLUS,,,850,2,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,S1,S1PRO,SG,BLK,HDP VV-S1-SG-BLK,HDP VV-S1-SG-BLK,HDP VV S1 - S1PRO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y30,Y50,SG,BLK,HDP VV-Y30-SG-BLK,HDP VV-Y30-SG-BLK,HDP VV Y30 - Y50 SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,V23E,No,SG,BLK,HDP VV-V23E-SG-BLK,HDP VV-V23E-SG-BLK,HDP VV V23E - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y22,No,SG,BLK,HDP VV-Y22-SG-BLK,HDP VV-Y22-SG-BLK,HDP VV Y22 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,V15PRO,No,SG,BLK,HDP VV-V15PRO-SG-BLK,HDP VV-V15PRO-SG-BLK,HDP VV V15PRO - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,V15,No,SG,BLK,HDP VV-V15-SG-BLK,HDP VV-V15-SG-BLK,HDP VV V15 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y01,No,SG,BLK,HDP VV-Y01-SG-BLK,HDP VV-Y01-SG-BLK,HDP VV Y01 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y16,No,SG,BLK,HDP VV-Y16-SG-BLK,HDP VV-Y16-SG-BLK,HDP VV Y16 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,V11,V11i,SG,BLK,HDP VV-V11-SG-BLK,HDP VV-V11-SG-BLK,HDP VV V11 - V11I SG (BLK),Screen Guard,HD PLUS,,,850,4,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y33S,No,SG,BLK,HDP VV-Y33S-SG-BLK,HDP VV-Y33S-SG-BLK,HDP VV Y33S - NO SG (BLK),Screen Guard,HD PLUS,,,850,4,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y81,Y83,SG,BLK,HDP VV-Y81-SG-BLK,HDP VV-Y81-SG-BLK,HDP VV Y81 - Y83 SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y85,No,SG,BLK,HDP VV-Y85-SG-BLK,HDP VV-Y85-SG-BLK,HDP VV Y85 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP VV,Y71,No,SG,BLK,HDP VV-Y71-SG-BLK,HDP VV-Y71-SG-BLK,HDP VV Y71 - NO SG (BLK),Screen Guard,HD PLUS,,,850,4,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX VV,Y12,Y15/Y17,SG,BLK,SPX VV-Y12-SG-BLK,SPX VV-Y12-SG-BLK,SPX VV Y12 - Y15/Y17 SG (BLK),Screen Guard,Super X,,,1850,3,2,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,SPX VV,Y30,No,SG,BLK,SPX VV-Y30-SG-BLK,SPX VV-Y30-SG-BLK,SPX VV Y30 - NO SG (BLK),Screen Guard,Super X,,,1600,3,,1600,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX VV,Y20,No,SG,BLK,SPX VV-Y20-SG-BLK,SPX VV-Y20-SG-BLK,SPX VV Y20 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SPARK10,10C,SG,BLK,HDP TN-SPARK10-SG-BLK,HDP TN-SPARK10-SG-BLK,HDP TN SPARK10 - 10C SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SMART7T,No,SG,BLK,HDP TN-SMART7T-SG-BLK,HDP TN-SMART7T-SG-BLK,HDP TN SMART7T - NO SG (BLK),Screen Guard,HD PLUS,,,858,3,,858,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SMART7,No,SG,BLK,HDP TN-SMART7-SG-BLK,HDP TN-SMART7-SG-BLK,HDP TN SMART7 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SPARK6,No,SG,BLK,HDP TN-SPARK6-SG-BLK,HDP TN-SPARK6-SG-BLK,HDP TN SPARK6 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,2,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,HDP TN,SPARK20,20C,SG,BLK,HDP TN-SPARK20-SG-BLK,HDP TN-SPARK20-SG-BLK,HDP TN SPARK20 - 20C SG (BLK),Screen Guard,HD PLUS,,,850,3,1,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,HDP TN,SPARK9,No,SG,BLK,HDP TN-SPARK9-SG-BLK,HDP TN-SPARK9-SG-BLK,HDP TN SPARK9 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,COMON19,No,SG,BLK,HDP TN-COMON19-SG-BLK,HDP TN-COMON19-SG-BLK,HDP TN COMON19 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SMART4,No,SG,BLK,HDP TN-SMART4-SG-BLK,HDP TN-SMART4-SG-BLK,HDP TN SMART4 - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,HDP TN,SPARK5PRO,No,SG,BLK,HDP TN-SPARK5PRO-SG-BLK,HDP TN-SPARK5PRO-SG-BLK,HDP TN SPARK5PRO - NO SG (BLK),Screen Guard,HD PLUS,,,850,3,,850,5000,4500,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX TN,SPARK6,No,SG,BLK,SPX TN-SPARK6-SG-BLK,SPX TN-SPARK6-SG-BLK,SPX TN SPARK6 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX TN,SMART8,No,SG,BLK,SPX TN-SMART8-SG-BLK,SPX TN-SMART8-SG-BLK,SPX TN SMART8 - NO SG (BLK),Screen Guard,Super X,,,1850,3,1,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🛒 အရောင်းပါး
Accessories,SPX TN,SPARK7,No,SG,BLK,SPX TN-SPARK7-SG-BLK,SPX TN-SPARK7-SG-BLK,SPX TN SPARK7 - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,SPX IF,HOT50I,No,SG,BLK,SPX IF-HOT50I-SG-BLK,SPX IF-HOT50I-SG-BLK,SPX IF HOT50I - NO SG (BLK),Screen Guard,Super X,,,1850,3,,1850,6000,5400,2,1 Month Warranty ,B-1,Active (ရောင်းမည်),,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,Note11/5G,No,CV,,RM-Note11/5G-CV,RM-Note11/5G-CV,RM NOTE11/5G - NO CV,COVER,Xiaomi,,,3000,1,,3000,6000,5000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/RM-Note11-5G-CV.Images.033858.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,RM,Note11PRO/5G,No,CV,,RM-Note11PRO/5G-CV,RM-Note11PRO/5G-CV,RM NOTE11PRO/5G - NO CV,COVER,Xiaomi,,,3000,2,,3000,6000,5000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/RM-Note11PRO-5G-CV.Images.034114.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,A5/2020,No,CV,,OP-A5/2020-CV,OP-A5/2020-CV,OP A5/2020 - NO CV,COVER,OPPO,,,3000,29,,3000,6000,5000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/OP-A5-2020-CV.Images.035259.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,OP,A16,No,CV,,OP-A16-CV,OP-A16-CV,OP A16 - NO CV,COVER,OPPO,,,3000,5,4,3000,6000,5000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/OP-A16-CV.Images.035604.jpg,🛒 အရောင်းပါး
Accessories,YK,S22,No,CB,"ORG , WHT",YK-S22-CB-ORG -WHT,YK-S22-CB-ORG -WHT,"YK S22 - NO CB (ORG , WHT)",Cable,YK,,,6000,1,,6000,8000,7000,2,1 Month Warranty ,Sin (2),Active (ရောင်းမည်),Products_Images/YK-S22-CB-ORG -WHT.Images.062213.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,WS,1801,No,SPK,BLU,WS-1801-SPK-BLU,WS-1801-SPK-BLU,WS 1801 - NO SPK (BLU),Bluetooth,WSTER,,,13000,1,,13000,25000,24000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/WS-1801-SPK-BLU.Images.062107.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,SS,AK779,No,CHS,"ORG , WHT",SS-AK779-CHS-ORG -WHT,SS-AK779-CHS-ORG -WHT,"SS AK779 - NO CHS (ORG , WHT)",Charger set,SAMSUNG,,,6500,1,0,6500,10500,10000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/SS-AK779-CHS-ORG -WHT.Images.062649.jpg,🛒 အရောင်းပါး
Accessories,YK,OTH-EP-WH,No,EP,WHT,YK-OHT-EP-EP-WHT,YK-OHT-EP-EP-WHT,YK OHT-EP - NO EP (WHT),Earphones,YK,,,3350,2,,3350,6000,5000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/YK-OHT-EP-EP-WHT.Images.063218.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,ST,MI SELFIE Stick,No,ST,WHT,ST-MI SELFIE Stick-ST-WHT,ST-MI SELFIE Stick-ST-WHT,ST MI SELFIE STICK - NO ST (WHT),STANT,Xiaomi,,,5000,2,,5000,13000,12000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/ST-MI SELFIE Stick-ST-WHT.Images.064617.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,WIRELESS MOUSE,2.4Ghz,No,Mouse,Red,WIRELESS MOUSE-2.4Ghz-Mouse-Red,WIRELESS MOUSE-2.4Ghz-Mouse-Red,WIRELESS MOUSE 2.4GHZ - NO MOUSE (RED),Mouse,WIRELESS,,,6000,1,,6000,10000,9000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/WIRELESS MOUSE-2.4Ghz-Mouse-Red.Images.071215.jpg,🆕 အသစ်/မရောင်းရသေး
Accessories,TWS,M22,NO,BEP,BLK,TWS-M22-BEP-BLK,TWS-M22-BEP-BLK,TWS M22 - NO BEP (BLK),BLUETOOTH EARPHONE,TWS,,,25000,1,,25000,30000,29000,2,1 Month Warranty ,Sin3,Active (ရောင်းမည်),Products_Images/TWS-M22-BEP-BLK.Images.072607.jpg,🆕 အသစ်/မရောင်းရသေး
